timestamp,value,label
1565834100000,45.0,0.0
1565834400000,83.48,0.0
1565834700000,51.52,0.0
1565835000000,47.44,0.0
1565835300000,47.2,0.0
1565835600000,47.92,0.0
1565835900000,51.96,0.0
1565836200000,42.2,0.0
1565836500000,41.52,0.0
1565836800000,44.96,0.0
1565837100000,44.76,0.0
1565837400000,51.8,0.0
1565837700000,48.6,0.0
1565838000000,48.44,0.0
1565838300000,46.24,0.0
1565838600000,44.56,0.0
1565838900000,42.76,0.0
1565839200000,42.32,0.0
1565839500000,36.08,0.0
1565839800000,37.92,0.0
1565840100000,34.84,0.0
1565840400000,34.0,0.0
1565840700000,34.24,0.0
1565841000000,34.52,0.0
1565841300000,35.64,0.0
1565841600000,68.92,0.0
1565841900000,68.28,0.0
1565842200000,55.88,0.0
1565842500000,39.24,0.0
1565842800000,39.48,0.0
1565843100000,38.72,0.0
1565843400000,37.44,0.0
1565843700000,28.84,0.0
1565844000000,29.0,0.0
1565844300000,28.56,0.0
1565844600000,29.64,0.0
1565844900000,26.88,0.0
1565845200000,35.4,0.0
1565845500000,55.84,0.0
1565845800000,68.8,0.0
1565846100000,69.68,0.0
1565846400000,66.8,0.0
1565846700000,38.88,0.0
1565847000000,64.76,0.0
1565847300000,121.08,0.0
1565847600000,129.04,0.0
1565847900000,151.44,0.0
1565848200000,128.4,0.0
1565848500000,117.84,0.0
1565848800000,143.92,0.0
1565849100000,145.04,0.0
1565849400000,70.76,0.0
1565849700000,57.68,0.0
1565850000000,65.28,0.0
1565850300000,64.2,0.0
1565850600000,69.16,0.0
1565850900000,107.56,0.0
1565851200000,82.36,0.0
1565851500000,71.88,0.0
1565851800000,98.92,0.0
1565852100000,76.4,0.0
1565852400000,81.12,0.0
1565852700000,78.52,0.0
1565853000000,88.16,0.0
1565853300000,70.32,0.0
1565853600000,72.68,0.0
1565853900000,74.6,0.0
1565854200000,69.28,0.0
1565854500000,65.08,0.0
1565854800000,65.32,0.0
1565855100000,70.96,0.0
1565855400000,85.56,0.0
1565855700000,85.12,0.0
1565856000000,86.6,0.0
1565856300000,81.6,0.0
1565856600000,80.08,0.0
1565856900000,92.16,0.0
1565857200000,90.52,0.0
1565857500000,85.48,0.0
1565857800000,80.64,0.0
1565858100000,73.28,0.0
1565858400000,58.24,0.0
1565858700000,55.48,0.0
1565859000000,60.6,0.0
1565859300000,57.96,0.0
1565859600000,64.16,0.0
1565859900000,62.48,0.0
1565860200000,57.24,0.0
1565860500000,55.64,0.0
1565860800000,52.8,0.0
1565861100000,55.52,0.0
1565861400000,66.0,0.0
1565861700000,67.8,0.0
1565862000000,73.8,0.0
1565862300000,67.08,0.0
1565862600000,57.96,0.0
1565862900000,52.44,0.0
1565863200000,50.48,0.0
1565863500000,42.92,0.0
1565863800000,41.88,0.0
1565864100000,38.04,0.0
1565864400000,40.72,0.0
1565864700000,39.48,0.0
1565865000000,45.0,0.0
1565865300000,56.08,0.0
1565865600000,40.56,0.0
1565865900000,37.92,0.0
1565866200000,38.28,0.0
1565866500000,49.52,0.0
1565866800000,58.72,0.0
1565867100000,56.52,0.0
1565867400000,54.64,0.0
1565867700000,37.72,0.0
1565868000000,33.04,0.0
1565868300000,37.76,0.0
1565868600000,34.48,0.0
1565868900000,35.0,0.0
1565869200000,38.16,0.0
1565869500000,35.16,0.0
1565869800000,35.92,0.0
1565870100000,40.28,0.0
1565870400000,46.28,0.0
1565870700000,43.6,0.0
1565871000000,38.2,0.0
1565871300000,34.8,0.0
1565871600000,34.76,0.0
1565871900000,36.96,0.0
1565872200000,36.92,0.0
1565872500000,38.28,0.0
1565872800000,37.32,0.0
1565873100000,38.04,0.0
1565873400000,42.12,0.0
1565873700000,38.4,0.0
1565874000000,42.08,0.0
1565874300000,41.88,0.0
1565874600000,44.68,0.0
1565874900000,41.56,0.0
1565875200000,41.96,0.0
1565875500000,42.52,0.0
1565875800000,41.92,0.0
1565876100000,43.2,0.0
1565876400000,44.04,0.0
1565876700000,43.32,0.0
1565877000000,41.12,0.0
1565877300000,43.8,0.0
1565877600000,52.64,0.0
1565877900000,50.4,0.0
1565878200000,52.76,0.0
1565878500000,53.16,0.0
1565878800000,53.4,0.0
1565879100000,56.04,0.0
1565879400000,50.0,0.0
1565879700000,47.16,0.0
1565880000000,44.68,0.0
1565880300000,44.64,0.0
1565880600000,48.56,0.0
1565880900000,44.88,0.0
1565881200000,47.32,0.0
1565881500000,46.72,0.0
1565881800000,46.88,0.0
1565882100000,47.16,0.0
1565882400000,46.08,0.0
1565882700000,45.16,0.0
1565883000000,43.08,0.0
1565883300000,38.76,0.0
1565883600000,38.64,0.0
1565883900000,51.72,0.0
1565884200000,41.16,0.0
1565884500000,42.24,0.0
1565884800000,46.36,0.0
1565885100000,54.96,0.0
1565885400000,39.92,0.0
1565885700000,40.2,0.0
1565886000000,38.76,0.0
1565886300000,44.0,0.0
1565886600000,45.04,0.0
1565886900000,37.8,0.0
1565887200000,38.84,0.0
1565887500000,37.8,0.0
1565887800000,38.52,0.0
1565888100000,37.56,0.0
1565888400000,55.04,0.0
1565888700000,54.8,0.0
1565889000000,47.48,0.0
1565889300000,41.32,0.0
1565889600000,41.76,0.0
1565889900000,43.96,0.0
1565890200000,39.04,0.0
1565890500000,38.76,0.0
1565890800000,38.28,0.0
1565891100000,38.04,0.0
1565891400000,35.84,0.0
1565891700000,37.2,0.0
1565892000000,41.12,0.0
1565892300000,39.76,0.0
1565892600000,38.84,0.0
1565892900000,41.24,0.0
1565893200000,43.08,0.0
1565893500000,34.2,0.0
1565893800000,33.88,0.0
1565894100000,38.92,0.0
1565894400000,41.16,0.0
1565894700000,38.64,0.0
1565895000000,40.64,0.0
1565895300000,43.12,0.0
1565895600000,42.2,0.0
1565895900000,44.8,0.0
1565896200000,36.52,0.0
1565896500000,32.28,0.0
1565896800000,34.24,0.0
1565897100000,38.28,0.0
1565897400000,35.8,0.0
1565897700000,39.48,0.0
1565898000000,36.24,0.0
1565898300000,35.24,0.0
1565898600000,33.64,0.0
1565898900000,31.88,0.0
1565899200000,37.36,0.0
1565899500000,56.72,0.0
1565899800000,43.68,0.0
1565900100000,42.96,0.0
1565900400000,41.52,0.0
1565900700000,36.68,0.0
1565901000000,36.6,0.0
1565901300000,36.84,0.0
1565901600000,35.16,0.0
1565901900000,33.36,0.0
1565902200000,31.2,0.0
1565902500000,33.0,0.0
1565902800000,35.76,0.0
1565903100000,39.8,0.0
1565903400000,32.84,0.0
1565903700000,31.24,0.0
1565904000000,29.68,0.0
1565904300000,34.32,0.0
1565904600000,31.48,0.0
1565904900000,30.0,0.0
1565905200000,29.96,0.0
1565905500000,29.68,0.0
1565905800000,29.12,0.0
1565906100000,28.16,0.0
1565906400000,29.68,0.0
1565906700000,29.32,0.0
1565907000000,29.44,0.0
1565907300000,30.52,0.0
1565907600000,29.84,0.0
1565907900000,31.56,0.0
1565908200000,29.64,0.0
1565908500000,29.0,0.0
1565908800000,30.52,0.0
1565909100000,31.24,0.0
1565909400000,32.72,0.0
1565909700000,31.32,0.0
1565910000000,32.56,0.0
1565910300000,32.56,0.0
1565910600000,31.52,0.0
1565910900000,33.56,0.0
1565911200000,36.48,0.0
1565911500000,30.12,0.0
1565911800000,30.04,0.0
1565912100000,27.52,0.0
1565912400000,30.64,0.0
1565912700000,27.92,0.0
1565913000000,29.4,0.0
1565913300000,29.24,0.0
1565913600000,33.72,0.0
1565913900000,34.6,0.0
1565914200000,35.0,0.0
1565914500000,27.96,0.0
1565914800000,32.6,0.0
1565915100000,32.08,0.0
1565915400000,32.92,0.0
1565915700000,32.08,0.0
1565916000000,33.24,0.0
1565916300000,32.12,0.0
1565916600000,36.16,0.0
1565916900000,33.56,0.0
1565917200000,55.52,0.0
1565917500000,57.4,0.0
1565917800000,59.08,0.0
1565918100000,68.4,0.0
1565918400000,61.4,0.0
1565918700000,43.92,0.0
1565919000000,42.52,0.0
1565919300000,44.92,0.0
1565919600000,43.04,0.0
1565919900000,42.04,0.0
1565920200000,45.72,0.0
1565920500000,47.64,0.0
1565920800000,74.96,0.0
1565921100000,52.76,0.0
1565921400000,41.8,0.0
1565921700000,40.76,0.0
1565922000000,40.6,0.0
1565922300000,38.2,0.0
1565922600000,39.84,0.0
1565922900000,40.48,0.0
1565923200000,45.68,0.0
1565923500000,44.6,0.0
1565923800000,47.64,0.0
1565924100000,42.08,0.0
1565924400000,43.04,0.0
1565924700000,43.0,0.0
1565925000000,42.24,0.0
1565925300000,37.68,0.0
1565925600000,35.56,0.0
1565925900000,36.32,0.0
1565926200000,39.64,0.0
1565926500000,35.6,0.0
1565926800000,34.12,0.0
1565927100000,34.72,0.0
1565927400000,33.0,0.0
1565927700000,34.56,0.0
1565928000000,72.76,0.0
1565928300000,73.24,0.0
1565928600000,53.36,0.0
1565928900000,38.16,0.0
1565929200000,40.16,0.0
1565929500000,38.08,0.0
1565929800000,39.68,0.0
1565930100000,32.64,0.0
1565930400000,30.48,0.0
1565930700000,31.12,0.0
1565931000000,31.4,0.0
1565931300000,28.96,0.0
1565931600000,40.36,0.0
1565931900000,52.48,0.0
1565932200000,71.96,0.0
1565932500000,78.08,0.0
1565932800000,78.08,0.0
1565933100000,41.44,0.0
1565933400000,41.36,0.0
1565933700000,142.08,0.0
1565934000000,105.44,0.0
1565934300000,143.04,0.0
1565934600000,138.04,0.0
1565934900000,150.0,0.0
1565935200000,149.44,0.0
1565935500000,150.48,0.0
1565935800000,156.0,0.0
1565936100000,70.88,0.0
1565936400000,70.16,0.0
1565936700000,65.28,0.0
1565937000000,63.76,0.0
1565937300000,63.64,0.0
1565937600000,68.32,0.0
1565937900000,71.4,0.0
1565938200000,76.28,0.0
1565938500000,71.28,0.0
1565938800000,74.4,0.0
1565939100000,76.68,0.0
1565939400000,72.36,0.0
1565939700000,79.96,0.0
1565940000000,86.08,0.0
1565940300000,80.44,0.0
1565940600000,73.12,0.0
1565940900000,75.88,0.0
1565941200000,70.56,0.0
1565941500000,69.32,0.0
1565941800000,70.64,0.0
1565942100000,82.92,0.0
1565942400000,85.76,0.0
1565942700000,85.44,0.0
1565943000000,82.12,0.0
1565943300000,80.76,0.0
1565943600000,83.72,0.0
1565943900000,86.88,0.0
1565944200000,86.08,0.0
1565944500000,83.68,0.0
1565944800000,83.88,0.0
1565945100000,82.36,0.0
1565945400000,77.92,0.0
1565945700000,64.16,0.0
1565946000000,71.68,0.0
1565946300000,65.04,0.0
1565946600000,68.56,0.0
1565946900000,66.92,0.0
1565947200000,65.52,0.0
1565947500000,61.16,0.0
1565947800000,60.96,0.0
1565948100000,57.28,0.0
1565948400000,56.88,0.0
1565948700000,62.4,0.0
1565949000000,62.04,0.0
1565949300000,60.36,0.0
1565949600000,65.84,0.0
1565949900000,62.12,0.0
1565950200000,62.88,0.0
1565950500000,60.04,0.0
1565950800000,46.6,0.0
1565951100000,44.88,0.0
1565951400000,56.8,0.0
1565951700000,54.76,0.0
1565952000000,47.44,0.0
1565952300000,47.92,0.0
1565952600000,45.48,0.0
1565952900000,44.92,0.0
1565953200000,53.48,0.0
1565953500000,69.68,0.0
1565953800000,40.68,0.0
1565954100000,38.28,0.0
1565954400000,44.2,0.0
1565954700000,42.48,0.0
1565955000000,38.48,0.0
1565955300000,37.68,0.0
1565955600000,34.8,0.0
1565955900000,34.92,0.0
1565956200000,34.8,0.0
1565956500000,36.48,0.0
1565956800000,41.12,0.0
1565957100000,39.88,0.0
1565957400000,38.2,0.0
1565957700000,39.36,0.0
1565958000000,38.4,0.0
1565958300000,37.96,0.0
1565958600000,36.6,0.0
1565958900000,36.56,0.0
1565959200000,38.32,0.0
1565959500000,36.12,0.0
1565959800000,37.76,0.0
1565960100000,37.64,0.0
1565960400000,41.52,0.0
1565960700000,45.96,0.0
1565961000000,50.6,0.0
1565961300000,48.68,0.0
1565961600000,50.08,0.0
1565961900000,52.16,0.0
1565962200000,48.48,0.0
1565962500000,43.56,0.0
1565962800000,42.92,0.0
1565963100000,43.92,0.0
1565963400000,42.84,0.0
1565963700000,43.68,0.0
1565964000000,50.8,0.0
1565964300000,47.64,0.0
1565964600000,47.56,0.0
1565964900000,45.28,0.0
1565965200000,45.48,0.0
1565965500000,44.64,0.0
1565965800000,45.52,0.0
1565966100000,42.6,0.0
1565966400000,43.56,0.0
1565966700000,44.64,0.0
1565967000000,44.64,0.0
1565967300000,44.28,0.0
1565967600000,42.44,0.0
1565967900000,42.88,0.0
1565968200000,50.36,0.0
1565968500000,38.04,0.0
1565968800000,40.2,0.0
1565969100000,37.2,0.0
1565969400000,34.92,0.0
1565969700000,37.2,0.0
1565970000000,36.72,0.0
1565970300000,38.88,0.0
1565970600000,37.44,0.0
1565970900000,37.8,0.0
1565971200000,43.28,0.0
1565971500000,52.4,0.0
1565971800000,38.64,0.0
1565972100000,39.32,0.0
1565972400000,37.2,0.0
1565972700000,42.12,0.0
1565973000000,37.72,0.0
1565973300000,33.84,0.0
1565973600000,36.36,0.0
1565973900000,35.56,0.0
1565974200000,33.52,0.0
1565974500000,33.16,0.0
1565974800000,39.44,0.0
1565975100000,36.8,0.0
1565975400000,35.48,0.0
1565975700000,37.0,0.0
1565976000000,43.04,0.0
1565976300000,42.96,0.0
1565976600000,40.08,0.0
1565976900000,37.44,0.0
1565977200000,38.28,0.0
1565977500000,35.12,0.0
1565977800000,37.36,0.0
1565978100000,38.52,0.0
1565978400000,44.6,0.0
1565978700000,39.32,0.0
1565979000000,37.88,0.0
1565979300000,34.6,0.0
1565979600000,35.28,0.0
1565979900000,35.88,0.0
1565980200000,32.84,0.0
1565980500000,36.36,0.0
1565980800000,39.96,0.0
1565981100000,37.48,0.0
1565981400000,39.64,0.0
1565981700000,41.04,0.0
1565982000000,40.12,0.0
1565982300000,40.68,0.0
1565982600000,36.92,0.0
1565982900000,31.64,0.0
1565983200000,31.92,0.0
1565983500000,34.2,0.0
1565983800000,34.0,0.0
1565984100000,34.32,0.0
1565984400000,31.92,0.0
1565984700000,31.84,0.0
1565985000000,31.68,0.0
1565985300000,33.24,0.0
1565985600000,34.2,0.0
1565985900000,42.4,0.0
1565986200000,46.28,0.0
1565986500000,36.64,0.0
1565986800000,41.32,0.0
1565987100000,38.56,0.0
1565987400000,35.12,0.0
1565987700000,34.08,0.0
1565988000000,32.16,0.0
1565988300000,30.72,0.0
1565988600000,30.36,0.0
1565988900000,30.92,0.0
1565989200000,35.64,0.0
1565989500000,34.84,0.0
1565989800000,33.28,0.0
1565990100000,31.64,0.0
1565990400000,30.4,0.0
1565990700000,30.04,0.0
1565991000000,26.92,0.0
1565991300000,28.52,0.0
1565991600000,29.32,0.0
1565991900000,25.68,0.0
1565992200000,26.4,0.0
1565992500000,26.4,0.0
1565992800000,31.16,0.0
1565993100000,29.52,0.0
1565993400000,28.2,0.0
1565993700000,28.76,0.0
1565994000000,28.96,0.0
1565994300000,27.88,0.0
1565994600000,26.68,0.0
1565994900000,25.76,0.0
1565995200000,26.12,0.0
1565995500000,26.96,0.0
1565995800000,33.16,0.0
1565996100000,28.68,0.0
1565996400000,30.76,0.0
1565996700000,32.44,0.0
1565997000000,29.16,0.0
1565997300000,31.0,0.0
1565997600000,30.28,0.0
1565997900000,27.0,0.0
1565998200000,24.6,0.0
1565998500000,24.52,0.0
1565998800000,25.24,0.0
1565999100000,24.88,0.0
1565999400000,22.88,0.0
1565999700000,22.68,0.0
1566000000000,34.08,0.0
1566000300000,35.0,0.0
1566000600000,39.04,0.0
1566000900000,27.6,0.0
1566001200000,28.16,0.0
1566001500000,33.08,0.0
1566001800000,34.92,0.0
1566002100000,36.24,0.0
1566002400000,36.64,0.0
1566002700000,28.12,0.0
1566003000000,25.72,0.0
1566003300000,24.0,0.0
1566003600000,28.32,0.0
1566003900000,28.44,0.0
1566004200000,25.96,0.0
1566004500000,36.24,0.0
1566004800000,44.68,0.0
1566005100000,42.84,0.0
1566005400000,49.64,0.0
1566005700000,50.64,0.0
1566006000000,39.76,0.0
1566006300000,31.56,0.0
1566006600000,28.72,0.0
1566006900000,34.4,0.0
1566007200000,58.68,0.0
1566007500000,31.28,0.0
1566007800000,31.52,0.0
1566008100000,32.76,0.0
1566008400000,32.52,0.0
1566008700000,34.88,0.0
1566009000000,25.84,0.0
1566009300000,25.36,0.0
1566009600000,29.52,0.0
1566009900000,28.0,0.0
1566010200000,33.32,0.0
1566010500000,28.32,0.0
1566010800000,31.48,0.0
1566011100000,28.28,0.0
1566011400000,25.2,0.0
1566011700000,25.88,0.0
1566012000000,45.08,0.0
1566012300000,45.48,0.0
1566012600000,46.6,0.0
1566012900000,46.88,0.0
1566013200000,40.76,0.0
1566013500000,26.04,0.0
1566013800000,20.0,0.0
1566014100000,21.16,0.0
1566014400000,57.52,0.0
1566014700000,74.16,0.0
1566015000000,38.48,0.0
1566015300000,27.48,0.0
1566015600000,25.96,0.0
1566015900000,30.56,0.0
1566016200000,29.32,0.0
1566016500000,20.84,0.0
1566016800000,20.24,0.0
1566017100000,18.96,0.0
1566017400000,19.76,0.0
1566017700000,17.88,0.0
1566018000000,28.04,0.0
1566018300000,28.08,0.0
1566018600000,42.4,0.0
1566018900000,72.84,0.0
1566019200000,53.28,0.0
1566019500000,25.48,0.0
1566019800000,43.08,0.0
1566020100000,124.24,0.0
1566020400000,91.24,0.0
1566020700000,120.8,0.0
1566021000000,119.08,0.0
1566021300000,111.72,0.0
1566021600000,120.16,0.0
1566021900000,104.0,0.0
1566022200000,53.04,0.0
1566022500000,44.84,0.0
1566022800000,58.8,0.0
1566023100000,68.64,0.0
1566023400000,45.52,0.0
1566023700000,47.12,0.0
1566024000000,47.84,0.0
1566024300000,46.36,0.0
1566024600000,46.48,0.0
1566024900000,47.04,0.0
1566025200000,49.0,0.0
1566025500000,73.76,0.0
1566025800000,86.56,0.0
1566026100000,80.04,0.0
1566026400000,66.92,0.0
1566026700000,72.56,0.0
1566027000000,58.0,0.0
1566027300000,56.64,0.0
1566027600000,54.04,0.0
1566027900000,56.64,0.0
1566028200000,51.56,0.0
1566028500000,53.2,0.0
1566028800000,59.76,0.0
1566029100000,59.32,0.0
1566029400000,64.4,0.0
1566029700000,62.44,0.0
1566030000000,54.84,0.0
1566030300000,48.32,0.0
1566030600000,43.84,0.0
1566030900000,42.64,0.0
1566031200000,40.64,0.0
1566031500000,37.0,0.0
1566031800000,36.96,0.0
1566032100000,37.8,0.0
1566032400000,42.12,0.0
1566032700000,38.88,0.0
1566033000000,41.16,0.0
1566033300000,35.92,0.0
1566033600000,40.48,0.0
1566033900000,37.16,0.0
1566034200000,38.4,0.0
1566034500000,35.4,0.0
1566034800000,41.4,0.0
1566035100000,41.16,0.0
1566035400000,39.6,0.0
1566035700000,42.56,0.0
1566036000000,57.08,0.0
1566036300000,60.96,0.0
1566036600000,54.32,0.0
1566036900000,57.32,0.0
1566037200000,57.36,0.0
1566037500000,51.64,0.0
1566037800000,72.36,0.0
1566038100000,65.76,0.0
1566038400000,51.24,0.0
1566038700000,47.88,0.0
1566039000000,52.24,0.0
1566039300000,55.28,0.0
1566039600000,48.52,0.0
1566039900000,52.64,0.0
1566040200000,50.4,0.0
1566040500000,50.56,0.0
1566040800000,40.92,0.0
1566041100000,38.96,0.0
1566041400000,38.08,0.0
1566041700000,29.4,0.0
1566042000000,33.88,0.0
1566042300000,24.76,0.0
1566042600000,28.56,0.0
1566042900000,28.76,0.0
1566043200000,29.84,0.0
1566043500000,29.96,0.0
1566043800000,26.88,0.0
1566044100000,24.84,0.0
1566044400000,23.52,0.0
1566044700000,24.56,0.0
1566045000000,24.72,0.0
1566045300000,31.96,0.0
1566045600000,25.36,0.0
1566045900000,24.84,0.0
1566046200000,26.52,0.0
1566046500000,25.56,0.0
1566046800000,29.76,0.0
1566047100000,27.64,0.0
1566047400000,28.16,0.0
1566047700000,29.56,0.0
1566048000000,29.24,0.0
1566048300000,27.96,0.0
1566048600000,28.44,0.0
1566048900000,25.76,0.0
1566049200000,26.56,0.0
1566049500000,26.88,0.0
1566049800000,27.24,0.0
1566050100000,26.76,0.0
1566050400000,34.56,0.0
1566050700000,31.12,0.0
1566051000000,33.76,0.0
1566051300000,39.48,0.0
1566051600000,41.16,0.0
1566051900000,34.76,0.0
1566052200000,27.96,0.0
1566052500000,24.24,0.0
1566052800000,37.56,0.0
1566053100000,23.76,0.0
1566053400000,24.6,0.0
1566053700000,27.72,0.0
1566054000000,31.72,0.0
1566054300000,29.0,0.0
1566054600000,27.6,0.0
1566054900000,25.72,0.0
1566055200000,24.92,0.0
1566055500000,25.92,0.0
1566055800000,26.4,0.0
1566056100000,25.0,0.0
1566056400000,25.68,0.0
1566056700000,25.88,0.0
1566057000000,24.24,0.0
1566057300000,28.36,0.0
1566057600000,31.84,0.0
1566057900000,43.64,0.0
1566058200000,32.16,0.0
1566058500000,30.48,0.0
1566058800000,26.68,0.0
1566059100000,35.68,0.0
1566059400000,29.76,0.0
1566059700000,30.48,0.0
1566060000000,28.04,0.0
1566060300000,28.04,0.0
1566060600000,26.4,0.0
1566060900000,23.88,0.0
1566061200000,25.88,0.0
1566061500000,25.88,0.0
1566061800000,30.48,0.0
1566062100000,22.8,0.0
1566062400000,25.92,0.0
1566062700000,22.88,0.0
1566063000000,21.96,0.0
1566063300000,22.24,0.0
1566063600000,21.96,0.0
1566063900000,21.04,0.0
1566064200000,22.0,0.0
1566064500000,21.96,0.0
1566064800000,25.68,0.0
1566065100000,24.08,0.0
1566065400000,22.88,0.0
1566065700000,22.84,0.0
1566066000000,22.76,0.0
1566066300000,23.56,0.0
1566066600000,23.28,0.0
1566066900000,25.16,0.0
1566067200000,27.72,0.0
1566067500000,26.4,0.0
1566067800000,28.84,0.0
1566068100000,30.24,0.0
1566068400000,30.24,0.0
1566068700000,30.64,0.0
1566069000000,26.92,0.0
1566069300000,19.76,0.0
1566069600000,21.72,0.0
1566069900000,22.88,0.0
1566070200000,21.8,0.0
1566070500000,23.2,0.0
1566070800000,19.88,0.0
1566071100000,19.48,0.0
1566071400000,19.44,0.0
1566071700000,22.0,0.0
1566072000000,24.36,0.0
1566072300000,32.24,0.0
1566072600000,32.64,0.0
1566072900000,25.64,0.0
1566073200000,28.88,0.0
1566073500000,25.2,0.0
1566073800000,23.8,0.0
1566074100000,21.76,0.0
1566074400000,24.44,0.0
1566074700000,21.52,0.0
1566075000000,21.2,0.0
1566075300000,22.84,0.0
1566075600000,24.0,0.0
1566075900000,22.48,0.0
1566076200000,19.92,0.0
1566076500000,18.84,0.0
1566076800000,20.08,0.0
1566077100000,20.96,0.0
1566077400000,21.4,0.0
1566077700000,21.68,0.0
1566078000000,19.72,0.0
1566078300000,20.08,0.0
1566078600000,19.72,0.0
1566078900000,17.96,0.0
1566079200000,20.6,0.0
1566079500000,20.56,0.0
1566079800000,19.0,0.0
1566080100000,19.52,0.0
1566080400000,20.28,0.0
1566080700000,20.68,0.0
1566081000000,22.8,0.0
1566081300000,20.8,0.0
1566081600000,19.04,0.0
1566081900000,20.84,0.0
1566082200000,21.52,0.0
1566082500000,23.04,0.0
1566082800000,23.6,0.0
1566083100000,24.0,0.0
1566083400000,22.28,0.0
1566083700000,23.6,0.0
1566084000000,21.72,0.0
1566084300000,20.0,0.0
1566084600000,19.4,0.0
1566084900000,17.12,0.0
1566085200000,18.04,0.0
1566085500000,16.92,0.0
1566085800000,17.04,0.0
1566086100000,18.48,0.0
1566086400000,21.8,0.0
1566086700000,30.2,0.0
1566087000000,24.72,0.0
1566087300000,18.36,0.0
1566087600000,20.32,0.0
1566087900000,19.84,0.0
1566088200000,19.08,0.0
1566088500000,18.32,0.0
1566088800000,18.28,0.0
1566089100000,20.48,0.0
1566089400000,18.0,0.0
1566089700000,18.84,0.0
1566090000000,19.72,0.0
1566090300000,20.52,0.0
1566090600000,18.16,0.0
1566090900000,19.2,0.0
1566091200000,18.84,0.0
1566091500000,18.96,0.0
1566091800000,18.72,0.0
1566092100000,18.84,0.0
1566092400000,17.04,0.0
1566092700000,17.24,0.0
1566093000000,21.0,0.0
1566093300000,18.0,0.0
1566093600000,46.84,0.0
1566093900000,20.08,0.0
1566094200000,19.96,0.0
1566094500000,20.04,0.0
1566094800000,18.84,0.0
1566095100000,19.16,0.0
1566095400000,19.32,0.0
1566095700000,23.88,0.0
1566096000000,25.72,0.0
1566096300000,24.56,0.0
1566096600000,38.92,0.0
1566096900000,24.2,0.0
1566097200000,26.2,0.0
1566097500000,24.4,0.0
1566097800000,26.52,0.0
1566098100000,50.6,0.0
1566098400000,47.88,0.0
1566098700000,58.24,0.0
1566099000000,53.52,0.0
1566099300000,46.0,0.0
1566099600000,37.96,0.0
1566099900000,30.12,0.0
1566100200000,31.12,0.0
1566100500000,34.08,0.0
1566100800000,61.2,0.0
1566101100000,65.68,0.0
1566101400000,49.92,0.0
1566101700000,38.2,0.0
1566102000000,41.76,0.0
1566102300000,82.72,0.0
1566102600000,74.72,0.0
1566102900000,70.48,0.0
1566103200000,47.48,0.0
1566103500000,31.16,0.0
1566103800000,26.2,0.0
1566104100000,24.24,0.0
1566104400000,27.6,0.0
1566104700000,26.44,0.0
1566105000000,37.96,0.0
1566105300000,54.36,0.0
1566105600000,66.96,0.0
1566105900000,26.68,0.0
1566106200000,68.6,0.0
1566106500000,106.92,0.0
1566106800000,90.76,0.0
1566107100000,101.88,0.0
1566107400000,104.52,0.0
1566107700000,109.92,0.0
1566108000000,131.32,0.0
1566108300000,111.32,0.0
1566108600000,50.88,0.0
1566108900000,39.4,0.0
1566109200000,53.12,0.0
1566109500000,52.12,0.0
1566109800000,56.16,0.0
1566110100000,50.96,0.0
1566110400000,53.76,0.0
1566110700000,53.64,0.0
1566111000000,43.04,0.0
1566111300000,41.4,0.0
1566111600000,53.88,0.0
1566111900000,53.44,0.0
1566112200000,55.36,0.0
1566112500000,59.04,0.0
1566112800000,58.16,0.0
1566113100000,65.88,0.0
1566113400000,65.36,0.0
1566113700000,54.36,0.0
1566114000000,45.96,0.0
1566114300000,47.52,0.0
1566114600000,50.28,0.0
1566114900000,51.12,0.0
1566115200000,50.28,0.0
1566115500000,52.6,0.0
1566115800000,45.84,0.0
1566116100000,46.72,0.0
1566116400000,46.36,0.0
1566116700000,46.0,0.0
1566117000000,44.4,0.0
1566117300000,45.32,0.0
1566117600000,46.48,0.0
1566117900000,42.56,0.0
1566118200000,43.32,0.0
1566118500000,38.88,0.0
1566118800000,47.16,0.0
1566119100000,44.32,0.0
1566119400000,44.36,0.0
1566119700000,38.52,0.0
1566120000000,42.16,0.0
1566120300000,40.72,0.0
1566120600000,39.76,0.0
1566120900000,31.48,0.0
1566121200000,29.64,0.0
1566121500000,30.96,0.0
1566121800000,41.76,0.0
1566122100000,73.92,0.0
1566122400000,91.72,0.0
1566122700000,57.04,0.0
1566123000000,26.8,0.0
1566123300000,30.36,0.0
1566123600000,27.88,0.0
1566123900000,27.24,0.0
1566124200000,31.64,0.0
1566124500000,25.48,0.0
1566124800000,25.2,0.0
1566125100000,30.96,0.0
1566125400000,32.64,0.0
1566125700000,31.44,0.0
1566126000000,33.4,0.0
1566126300000,32.36,0.0
1566126600000,31.24,0.0
1566126900000,33.4,0.0
1566127200000,31.12,0.0
1566127500000,20.16,0.0
1566127800000,22.6,0.0
1566128100000,19.92,0.0
1566128400000,22.0,0.0
1566128700000,21.6,0.0
1566129000000,21.68,0.0
1566129300000,19.12,0.0
1566129600000,23.64,0.0
1566129900000,24.2,0.0
1566130200000,21.96,0.0
1566130500000,22.4,0.0
1566130800000,30.36,0.0
1566131100000,41.2,0.0
1566131400000,42.8,0.0
1566131700000,45.44,0.0
1566132000000,48.48,0.0
1566132300000,45.84,0.0
1566132600000,46.8,0.0
1566132900000,46.88,0.0
1566133200000,49.04,0.0
1566133500000,53.12,0.0
